# 요고비 카탈로그 원천 데이터셋 — 단일 원본(source of truth). DB는 이 파일의 투영이며 CRUD는 이 파일을 되쓴다.
# 형식: '#@ <dataset>' 줄이 섹션 경계다. 각 섹션의 첫 비주석 줄은 CSV 헤더, 이후가 데이터 행이다. 그 밖의 '#' 줄은 주석.
# 데이터셋: mobile_plan(통신요금) · subscription_service/subscription_tier(구독서비스) · plan_benefit(혜택) · bundle_product(번들).
#@ mobile_plan
carrier,plan_name,network_type,base_price,data_mb,voice_min,sms_cnt,contract_discount_12m,contract_discount_24m,age_limit,source_url,collected_at
KT스카이라이프,5G 슬림 20GB/200분,5G,18900,20480,200,100,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 10GB+(모아진),LTE,18900,10240,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(Pay_5000),LTE,18500,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(다이소_5000),LTE,18500,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(올리브영_5000),LTE,18500,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,5G 통화 충분 15GB,5G,17900,15360,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 10GB+,LTE,17900,10240,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(Pay_3000),LTE,17600,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,통화 충분 15GB,LTE,16900,15360,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(CU),LTE,16700,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(밀리의서재),LTE,16300,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(모아진),LTE,16200,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 7GB+(후후안심),LTE,16200,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,스쿨 7GB+(밀리의 서재),LTE,16200,7168,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,5G 통화 충분 10GB,5G,14900,10240,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 6GB+,LTE,14900,6144,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,스쿨 8GB+,LTE,14900,8192,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,데이터 충분 5GB+/100분,LTE,14300,5120,100,100,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,골드 8.0GB+,LTE,13900,8192,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,통화 충분 10GB,LTE,13900,10240,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 4.5GB+,LTE,13200,4608,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,5G 통화 충분 6GB,5G,11900,6144,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 2.5GB+,LTE,11800,2560,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,데이터 충분 2.2GB+/100분,LTE,11700,2253,100,100,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,5G 슬림 10GB/200분,5G,10900,10240,200,100,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,스쿨 4GB+,LTE,10900,4096,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,통화 충분 6.5GB,LTE,10900,6656,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,골드 4.0GB+,LTE,9900,4096,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,안심 골드 4GB+,LTE,9900,4096,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,5G 슬림 6GB/200분,5G,8900,6144,200,100,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,5G 통화 충분 3GB,5G,8900,3072,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,통화 충분 4.5GB,LTE,8850,4608,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,5G 슬림 3GB/200분,5G,7900,3072,200,100,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,통화 충분 2.5GB,LTE,7700,2560,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,안심 골드 2GB+,LTE,7400,2048,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,모두 충분 1.5GB+,LTE,6900,1536,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,통화 충분 1.5GB,LTE,6600,1536,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,스쿨 2GB+,LTE,6400,2048,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,골드 2GB+,LTE,5900,2048,999999,999999,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,골드 500MB+,LTE,5900,500,300,300,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,슬림 3GB/300분,LTE,5900,3072,300,300,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,슬림 2GB/200분,LTE,4900,2048,200,200,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,슬림 1.5GB/150분,LTE,3900,1536,150,150,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,복지전용 슬림 1GB/150분,LTE,3500,1024,150,100,,,복지,https://www.skylifemobile.co.kr,2026-09-08
KT스카이라이프,슬림 1GB/100분,LTE,2900,1024,100,100,,,ALL,https://www.skylifemobile.co.kr,2026-09-08
KT엠모바일,5G 모두다 맘껏 200GB+(지니뮤직 FREE),5G,79000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 200GB+(밀리의 서재 FREE),5G,77000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 110GB+(밀리의 서재 FREE),5G,69000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 90GB+(Pay쿠폰 5000P),5G,66000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 90GB+(다이소 5000P),5G,66000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 90GB+(밀리의 서재 FREE),5G,66000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 90GB+(올리브영 5000P),5G,66000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(CU 20%할인),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(다이소 5000P),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(모아진 FREE),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(밀리의 서재 FREE),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(올리브영 5000P),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(웨이브 광고형),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(지니뮤직 FREE),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 100GB+(쿠팡캐시 5000원),LTE,66000,102400,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 일 5GB+,LTE,66000,5120,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 70GB+(Pay쿠폰 5000P),5G,65000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 70GB+(다이소 5000P),5G,65000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 70GB+(올리브영 5000P),5G,65000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 70GB+(밀리의 서재 FREE),5G,64000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 50GB+,5G,63000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 30GB+,5G,61000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/300분(다이소 5000P),LTE,60500,999999,300,300,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/300분(올리브영 5000P),LTE,60500,999999,300,300,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 110GB+(지니뮤직 FREE),5G,57000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/100분(다이소 5000P),LTE,56100,999999,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/100분(올리브영 5000P),LTE,56100,999999,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 14GB+,5G,55000,999999,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 안심 30GB+,5G,55000,30720,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/300분,LTE,55000,999999,300,300,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/300분(CU 20%할인),LTE,55000,999999,300,300,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 11GB+(CU 20%할인),LTE,51000,11264,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 11GB+(다이소 5000P),LTE,51000,11264,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 11GB+(모아진 FREE),LTE,51000,11264,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 11GB+(밀리의 서재 FREE),LTE,51000,11264,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 11GB+(올리브영 5000P),LTE,51000,11264,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 11GB+(웨이브 광고형),LTE,51000,11264,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 11GB+(쿠팡캐시 5000원),LTE,51000,11264,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 안심 20GB+,5G,50000,20480,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 통화 맘껏 30GB,5G,50000,30720,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,더블팩 15GB(밀리+후후),LTE,48400,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 15GB+,LTE,48400,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 15GB+(CU 20%할인),LTE,48400,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 15GB+(모아진 FREE),LTE,48400,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 15GB+(밀리의 서재 FREE),LTE,48400,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 15GB+(웨이브 광고형),LTE,48400,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 15GB+(쿠팡캐시 5000원),LTE,48400,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 데이터 충분 30GB/200분,5G,48000,30720,200,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,통화 맘껏 4.5GB,LTE,47500,4608,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/100분(CU 20%할인),LTE,47300,999999,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 맘껏 15GB+/100분(밀리의 서재 FREE),LTE,47300,999999,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 안심 15GB+,5G,46000,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 통화 맘껏 20GB,5G,46000,20480,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 25GB+,LTE,46000,25600,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 통화 맘껏 15GB,5G,44000,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,통화 맘껏 2.5GB,LTE,43500,2560,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 20GB+,LTE,43000,20480,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 안심 10GB+,5G,42000,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 통화 맘껏 10GB,5G,42000,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 데이터 충분 20GB/200분,5G,40000,20480,200,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 15GB+,LTE,40000,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,통화 맘껏 25GB,LTE,40000,25600,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,더블팩 10GB(밀리+후후),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+,LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+(CU 20%할인),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+(PAY 쿠폰 5000P),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+(모아진 FREE),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+(밀리의 서재 FREE),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+(웨이브 광고형),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+(지니뮤직 FREE),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 10GB+(쿠팡캐시 5000원),LTE,39600,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 30GB+,LTE,39600,30720,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 안심 8GB+,5G,39000,8192,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 10GB+,LTE,37000,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 데이터 충분 15GB/200분,5G,36000,15360,200,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 모두다 맘껏 안심 6GB+,5G,36000,6144,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 충분 25GB/100분,LTE,36000,25600,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 실속 15GB+,LTE,36000,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,더블팩 7GB(밀리+후후),LTE,35200,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 7GB+,LTE,35200,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 7GB+(CU 20%할인),LTE,35200,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 7GB+(모아진 FREE),LTE,35200,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 7GB+(밀리의 서재 FREE),LTE,35200,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 7GB+(웨이브 광고형),LTE,35200,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 7GB+(쿠팡캐시 5000원),LTE,35200,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,통화 맘껏 20GB,LTE,35200,20480,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 8GB+,LTE,35000,8192,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 안심 4GB+,LTE,35000,4096,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,통화 맘껏 6.5GB,LTE,35000,6656,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 통화 맘껏 6GB,5G,33000,6144,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 년9GB,LTE,33000,9216,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 충분 20GB/100분,LTE,33000,20480,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 실속 10GB+,LTE,33000,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 6GB+,LTE,33000,6144,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,청소년 데이터 맘껏 1GB+/300분,LTE,32000,1024,300,300,,,청소년,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,통화 맘껏 15GB,LTE,31900,15360,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 4.5GB+,LTE,30800,4608,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 데이터 충분 10GB/200분,5G,30000,10240,200,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 충분 15GB/100분,LTE,30000,15360,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 실속 7GB+,LTE,30000,7168,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 모두다 맘껏 8GB+,LTE,30000,8192,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 모두다 맘껏 8GB+(후후),LTE,30000,8192,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,키즈 안심 10GB+,LTE,30000,10240,,,,,키즈,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 통화 맘껏 3GB,5G,28000,3072,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 충분 10GB/100분,LTE,28000,10240,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 모두다 맘껏 4GB+(후후),LTE,28000,4096,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 안심 2GB+,LTE,28000,2048,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,키즈 안심 8GB+,LTE,28000,8192,,,,,키즈,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 안심 2.5GB+,LTE,27500,2560,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 실속 5GB+,LTE,27000,5120,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 안심 4GB+(후후),LTE,27000,4096,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,통화 맘껏 10GB,LTE,26400,10240,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 충분 8GB/100분,LTE,26000,8192,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,복지 안심 7GB+,LTE,26000,7168,30,,,,복지,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,모두다 맘껏 실속 3GB+,LTE,25000,3072,,,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 안심 2GB+(후후),LTE,25000,2048,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 데이터 충분 6GB/200분,5G,24000,6144,200,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,데이터 충분 6GB/100분,LTE,24000,6144,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,복지 안심 5GB+,LTE,24000,5120,30,,,,복지,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,시니어 모두다 맘껏 4GB+,LTE,24000,4096,,,,,시니어,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,복지 안심 3GB+,LTE,22000,3072,30,,,,복지,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,키즈 안심 4GB+,LTE,22000,4096,,,,,키즈,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,청소년 모두다 맘껏 안심+,LTE,20900,0,,,,,청소년,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,초알뜰 3GB/100분,LTE,20500,3072,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,5G 데이터 충분 3GB/200분,5G,20000,3072,200,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,복지 안심 1GB+,LTE,20000,1024,30,,,,복지,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,키즈 안심 2GB+,LTE,20000,2048,,,,,키즈,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,초알뜰 2GB/100분,LTE,18500,2048,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
KT엠모바일,초알뜰 1GB/100분,LTE,15400,1024,100,100,,,ALL,https://www.ktmmobile.com/rate/rateList.do,2026-09-08
LG헬로모바일,5G 스페셜 180GB,5G,74000,184320,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,5G 스탠다드 150GB,5G,69000,153600,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,[혜택형] 5G 스탠다드 150GB,5G,69000,153600,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,쿠폰팩 데이터 더주는 일5GB,LTE,69000,153600,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,쿠폰팩 일5GB,LTE,68300,153600,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,데이터 더주는 일5GB,LTE,66900,153600,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,5G 중간요금제 125GB,5G,66000,128000,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,[혜택형] 5G 중간요금제 125GB,5G,66000,128000,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,DATA 걱정없는 100GB,LTE,65900,102400,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,[혜택형] DATA 걱정없는 100GB,LTE,65900,102400,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,[혜택형] 데이터 걱정없는 일5GB,LTE,65900,153600,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,데이터 걱정없는 일5GB,LTE,65900,153600,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,5G 중간요금제 95GB,5G,63000,97280,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
LG헬로모바일,[혜택형] 5G 중간요금제 95GB,5G,63000,97280,999999,999999,,,ALL,https://direct.lghellovision.net/rate/rateView.do,2026-09-08
